Index,Lat,Long,NPPTotal_gm2y,Age_yr,BiomassTotal_gm2,Lgs_mo,MAT_C,MAP_mm,LeafType,TEB_DD,Source,SourceIndex,SourcePrimary,Methodology for biomass and production
61,35.15,-97.2,1486,80,21820,9,15.94166667,882.8,broadleaf,11.15,Cannell (1982),page  284,Johnson and Risser (1974),"Site allometries, root cores, litterfall traps."
1094,26.37,100.34,609,45,8838,12,16.29166667,1017.2,needle,11.75,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
79,44.28,-123.29,1321,40,29970,12,11.45833333,1216.2,needle,11.8,Cannell (1982),page  337,Fogel and Hunt (1979),"Published allometries (nearby forest), litterfall traps."
491,39.97,115.43,1212,61,11185,7,6.925,499.7,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
496,40.5,118.7,1146,26,10417,7,7.025,684.6,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
500,46.3,133.5,1114,77,16820,5,2.733333333,630.9,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
504,45.43,127.6,1213,35,15297,5,1.7,656.9,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
514,44.5,130.2,672,102,11022,5,2.95,555,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
515,43.3,129.7,894,101,17429,5,4.266666667,569,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
516,43.3,129.7,1106,38,12098,5,4.266666667,569,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
517,42.6,129.5,802,28,7496,5,2.741666667,625.2,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
518,43.5,126.7,1014,20,7664,5,3.916666667,688.5,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
519,43.5,126.7,925,21,7023,5,3.916666667,688.5,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
520,42.9,126.7,1166,48,14725,5,4.433333333,750.5,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
521,41.7,125,1106,51,15103,5,5.058333333,899.9,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
544,35.4,112.01,562,68,8825,7,8.85,726.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
547,35.48,111.84,438,52,5933,7,8.208333333,746.3,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
572,36.48,111.85,600,45,7343,7,11.36666667,644.6,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
574,36.52,111.92,627,36,5042,7,7.933333333,629.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
577,36.55,111.96,751,50,6718,7,7.933333333,629.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
578,36.57,111.94,722,43,5867,7,7.933333333,629.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
581,36.62,112.01,1205,54,10587,7,7.008333333,661,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
583,36.65,111.92,1170,73,10938,7,7.933333333,629.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
585,36.67,111.94,1233,52,10596,7,6.908333333,646.5,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
586,36.67,112.07,1106,38,8839,6,5.008333333,712.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
587,36.67,112.07,998,61,8840,6,5.008333333,712.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
591,36.7,111.18,1253,54,10749,7,7.283333333,622.4,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
597,36.77,111.96,1191,48,10310,7,6.908333333,646.5,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
599,36.77,112.14,1285,53,11375,7,7.775,712.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
625,37.48,111.43,721,48,6477,7,6.125,601.5,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
633,37.58,111.7,798,47,6536,7,6.475,584.2,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
635,37.67,111.45,682,48,5828,5,4.741666667,614.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
637,37.7,111.48,1042,88,10215,5,4.741666667,614.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
640,37.77,111.75,1318,61,11698,7,5.833333333,591.4,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
649,38.8,112.06,660,48,5579,5,3.891666667,582.4,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
652,36.7,112,1076,50,10197,7,6.908333333,712.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
653,36.7,112,620,45,6550,7,6.908333333,712.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
656,39.8,115.6,548,31,4810,7,7.408333333,524.7,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
657,39.97,115.43,894,58,8447,7,6.925,499.7,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
663,41.2,116.3,800,40,8147,5,2.066666667,523,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
666,41.9,117.6,788,37,7937,5,5.175,470.5,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
674,46.3,133.5,1404,61,15079,5,2.733333333,630.9,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
676,44.5,130.2,575,77,8913,5,2.95,555,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
681,52.5,124.5,688,45,7363,4,-3.95,485.4,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
684,47,129,1272,68,15576,5,1.008333333,632.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
690,42.4,128.8,1940,41,19244,5,0.716666667,666.8,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
692,42.2,125.7,1860,30,16300,5,4.216666667,823.2,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
695,43.3,129.7,1484,68,18368,5,4.266666667,569,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
696,43.3,129.2,1888,35,17635,5,2.691666667,600.6,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
697,42.7,129.4,1925,38,17359,5,4.6,573.7,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
698,42.6,129.5,1828,37,17673,5,2.741666667,625.2,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
699,43.5,126.7,1643,25,12731,5,3.916666667,572.3,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
702,50.8,121.5,1250,50,13802,3,-6.5,468.8,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
705,49.5,122,1419,69,19205,3,-3.991666667,507.4,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
709,48.5,122.1,1525,68,20964,5,-0.233333333,483.7,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
717,36.65,112.05,666,36,6705,7,7.008333333,661,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
719,36.8,112.05,773,27,6534,6,5.008333333,712.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
720,36.86,112.03,743,59,9694,7,5.875,667.3,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
730,37.52,111.57,1363,26,11999,5,4.733333333,632.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
732,37.57,111.63,520,46,5903,5,4.733333333,632.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
734,37.67,111.52,981,39,10428,5,4.908333333,614,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
736,37.7,111.52,547,48,6442,5,4.908333333,614,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
737,37.72,111.45,464,66,6527,5,4.741666667,614.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
738,37.75,111.45,511,54,6487,5,4.741666667,614.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
739,37.75,111.57,978,61,13823,5,4.908333333,614,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
740,37.77,111.48,1109,38,12638,5,4.741666667,614.1,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
741,37.78,111.59,894,46,10505,5,4.908333333,614,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
742,37.85,111.39,990,32,9805,5,4.383333333,611.6,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
744,37.93,111.57,788,33,7717,5,4.05,491.8,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
750,38.32,111.43,632,47,7455,5,4.775,578.2,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
755,38.65,111.78,909,37,9685,5,3.816666667,589,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
758,33.5,107.9,1245,44,13686,7,8.983333333,917.7,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
759,33.3,106.1,752,52,8172,9,12.93333333,795.2,broadleaf,12.05,Luo (1996); Ni et al. (2001),,,"Site allometries, harvests, root excavation, regional growth allometries, litterfall traps, leaf residence times."
