year_of_inventory,region,diameter_mm,stem_volume_m3,tree_age,period,landuse_code,landuse_char,within_formally_protected_areas
1928,Rest of Sweden,252,0.172453511,59,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,313,0.488765816,85,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,227,0.1061666,39,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,371,0.722259023,81,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,290,0.394396303,79,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,489,1.657759915,89,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,341,0.57526676,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,313,0.522879726,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,246,0.355479669,86,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,393,0.704771154,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,172,0.075050072,70,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,175,0.231368231,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,285,0.53122632,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,362,0.735370597,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,319,0.87321898,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,225,0.387538178,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,330,0.616985464,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,541,2.489804653,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,133,0.08596549,32,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,232,0.206135853,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,285,0.499064892,62,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,398,0.626152729,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,200,0.16857436,61,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,442,1.695949046,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,383,1.294899219,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,368,1.140109043,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,254,0.226091682,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,134,0.080321348,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,313,0.558304113,75,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,208,0.118934839,44,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,195,0.201411974,62,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,240,0.436115558,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,100,0.04739949,32,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,370,0.816366361,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,333,0.549835364,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,231,0.275853532,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,370,1.151753483,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,428,1.214204648,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,168,0.153201721,42,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,268,0.566251993,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,330,0.69926208,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,359,0.975973204,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,222,0.424749908,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,323,0.713263278,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,283,0.461876232,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,405,1.438151266,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,363,1.11125563,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,462,1.660606384,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,306,0.808345527,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,360,1.15313593,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,367,0.70747994299999994,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,531,2.282342965,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,298,0.76966029,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,217,0.320852381,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,375,0.944847141,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,293,0.594386308,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,300,0.584688,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,400,1.19659584,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,247,0.334979321,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,363,1.053038711,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,475,1.75058666,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,460,0.95458349,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,294,0.376676217,63,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,229,0.252669148,65,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,333,0.4440482,66,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,627,1.861157025,88,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,308,0.614243661,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,352,0.653415815,102,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,203,0.284046045,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,403,1.352390332,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,321,0.931445057,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,396,1.109834853,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,322,0.888543174,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,282,0.695116986,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,257,0.250474823,99,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,401,0.893649562,80,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,378,0.700346594,64,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,320,0.620344806,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,129,0.043198581,37,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,518,1.201339876,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,272,0.301501982,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,366,0.850216243,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,329,0.828719561,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,261,0.602999503,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,338,1.025188641,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,233,0.38896455,72,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,123,0.048029896,23,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,354,0.950598914,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,440,1.768898014,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,566,2.714235237,117,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,608,3.435818623,127,1923-1929,1,Productive forestland,1
1928,Rest of Sweden,450,1.665828563,127,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,251,0.345186028,72,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,190,0.178464103,57,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,306,0.436753693,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,444,0.89149388,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,879,5.432022569,138,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,273,0.239218625,73,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,471,2.01188543,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,179,0.240943655,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,210,0.321649568,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,358,0.67478427,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,155,0.061414657,29,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,141,0.065019605,39,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,203,0.118746787,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,381,0.917449219,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,186,0.1471686,73,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,370,0.672262886,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,384,0.771343632,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,572,1.01120837,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,124,0.06405744,33,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,219,0.249749366,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,374,0.996200394,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,288,0.446823369,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,329,0.433859867,75,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,189,0.163896272,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,242,0.260432035,70,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,110,0.047097084,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,402,0.68624487,65,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,357,0.811100573,80,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,337,0.727463837,77,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,166,0.073526278,33,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,403,0.96041166,120,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,284,0.495792581,90,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,313,0.488765816,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,452,1.270289229,113,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,396,0.715149032,80,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,234,0.368532403,70,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,361,0.641354194,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,340,0.572056474,98,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,119,0.024196207,31,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,555,1.194573561,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,272,0.517584979,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,252,0.347761519,93,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,335,0.809785832,116,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,439,1.130857186,132,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,360,0.82403712,110,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,395,1.168492537,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,324,0.80534211,100,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,481,1.517199599,108,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,353,0.794010525,104,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,423,0.98971884,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,412,1.064478797,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,472,2.019983136,107,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,330,0.881028086,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,282,0.347957903,98,1923-1929,14,Other land,0
1928,Rest of Sweden,340,0.695539612,70,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,265,0.356822458,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,397,0.669882242,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,129,0.047697319,35,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,177,0.123742592,38,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,233,0.154890352,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,448,0.577533953,70,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,987,3.697235874,128,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,206,0.207359013,50,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,398,0.880928325,94,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,366,0.799699066,89,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,526,1.698847027,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,113,0.035333166,28,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,378,0.65401766,75,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,388,0.596107824,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,427,1.35410457,82,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,320,0.78687977,83,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,130,0.046079808,44,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,475,1.015686266,93,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,187,0.096883048,34,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,336,0.357543782,60,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,394,0.569882836,75,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,607,1.863994795,72,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,247,0.334979321,58,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,307,0.439472549,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,124,0.058660556,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,154,0.073335489,44,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,476,0.951463689,58,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,293,0.274217733,59,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,448,1.036462458,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,500,1.729795,88,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,395,0.814134166,101,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,162,0.12323498,43,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,445,0.546783638,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,112,0.033012973,31,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,415,1.212894712,22,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,307,0.573766062,97,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,319,0.578681553,61,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,420,1.03916972,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,206,0.273558187,57,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,476,1.019827096,92,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,409,0.760994899,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,316,0.401563005,79,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,338,0.319101126,85,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,426,0.663112854,64,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,235,0.179292428,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,212,0.18807305,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,133,0.050536982,64,1923-1929,2,Agricultural land,0
1928,Rest of Sweden,274,0.305740353,84,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,197,0.151293157,52,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,133,0.045793405,44,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,109,0.043415234,33,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,103,0.038041577,34,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,261,0.257968533,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,111,0.035931666,34,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,157,0.098947022,38,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,293,0.594386308,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,210,0.184749493,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,424,0.932470525,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,360,0.681983294,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,280,0.36901676,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,155,0.113631644,37,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,237,0.269472537,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,167,0.111000432,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,455,0.999975558,85,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,331,0.54356712,55,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,241,0.188181934,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,399,1.062653093,76,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,299,0.448149735,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,310,0.513438613,54,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,229,0.234702989,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,748,1.714910578,157,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,434,0.912989787,61,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,372,0.634246348,58,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,187,0.126258777,47,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,137,0.070524117,36,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,220,0.23440901,41,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,166,0.109764098,44,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,119,0.054386379,39,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,133,0.058274406,35,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,304,0.462453866,67,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,115,0.040349151,39,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,486,0.922359831,84,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,292,0.345213656,68,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,210,0.157283156,49,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,393,0.973071773,81,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,311,0.516576125,87,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,179,0.126373674,53,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,180,0.127699546,57,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,202,0.185524394,60,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,216,0.359756239,70,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,125,0.049502141,48,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,380,0.806511666,91,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,321,0.445444611,78,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,538,2.220182832,130,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,166,0.092494436,37,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,278,0.44668953,72,1923-1929,1,Productive forestland,0
1928,Rest of Sweden,384,0.931201843,77,1923-1929,1,Productive forestland,0
